# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                 
  850       2.790681253469e-10       2.422703775169e-12       6.577626511301e-12       0.000000000000e+00 
  851       2.774693356184e-10       2.459419502078e-12       6.718568599213e-12       0.000000000000e+00 
  852       2.758591084176e-10       2.496637436921e-12       6.854996235776e-12       0.000000000000e+00 
  853       2.742379825481e-10       2.534342895048e-12       6.986829653070e-12       0.000000000000e+00 
  854       2.726065021214e-10       2.572521034351e-12       7.113988579057e-12       0.000000000000e+00 
  855       2.709652165727e-10       2.611156854793e-12       7.236392236356e-12       0.000000000000e+00 
  856       2.693146618307e-10       2.650235016975e-12       7.353973240160e-12       0.000000000000e+00 
  857       2.676553034451e-10       2.689739295411e-12       7.466719554248e-12       0.000000000000e+00 
  858       2.659875925201e-10       2.729653114984e-12       7.574633247985e-12       0.000000000000e+00 
  859       2.643119844852e-10       2.769959730542e-12       7.677716663051e-12       0.000000000000e+00 
  860       2.626289391071e-10       2.810642226400e-12       7.775972414491e-12       0.000000000000e+00 
  861       2.609389205029e-10       2.851683515824e-12       7.869403391756e-12       0.000000000000e+00 
  862       2.592423971518e-10       2.893066340526e-12       7.958012759752e-12       0.000000000000e+00 
  863       2.575398419085e-10       2.934773270160e-12       8.041803959885e-12       0.000000000000e+00 
  864       2.558317320151e-10       2.976786701810e-12       8.120780711103e-12       0.000000000000e+00 
  865       2.541185491138e-10       3.019088859486e-12       8.194947010947e-12       0.000000000000e+00 
  866       2.524007792597e-10       3.061661793615e-12       8.264307136590e-12       0.000000000000e+00 
  867       2.506789129330e-10       3.104487380531e-12       8.328865645889e-12       0.000000000000e+00 
  868       2.489534450516e-10       3.147547321973e-12       8.388627378427e-12       0.000000000000e+00 
  869       2.472248749839e-10       3.190823144575e-12       8.443597456557e-12       0.000000000000e+00 
  870       2.454937065608e-10       3.234296199356e-12       8.493781286450e-12       0.000000000000e+00 
  871       2.437604480889e-10       3.277947661217e-12       8.539184559140e-12       0.000000000000e+00 
  872       2.420256123625e-10       3.321758528431e-12       8.579813251571e-12       0.000000000000e+00 
  873       2.402897166764e-10       3.365709622134e-12       8.615673627636e-12       0.000000000000e+00 
  874       2.385532828382e-10       3.409781585824e-12       8.646772239232e-12       0.000000000000e+00 
  875       2.368168371812e-10       3.453954884844e-12       8.673115927298e-12       0.000000000000e+00 
  876       2.350809105767e-10       3.498209805884e-12       8.694711822864e-12       0.000000000000e+00 
  877       2.333460384463e-10       3.542526456467e-12       8.711567348093e-12       0.000000000000e+00 
  878       2.316127607751e-10       3.586884764445e-12       8.723690217332e-12       0.000000000000e+00 
  879       2.298816221236e-10       3.631264477489e-12       8.731088438152e-12       0.000000000000e+00 
  880       2.281531716403e-10       3.675645162584e-12       8.733770312398e-12       0.000000000000e+00 
  881       2.264279630747e-10       3.720006205521e-12       8.731744437230e-12       0.000000000000e+00 
  882       2.247065547894e-10       3.764326810389e-12       8.725019706173e-12       0.000000000000e+00 
  883       2.229895097726e-10       3.808585999067e-12       8.713605310157e-12       0.000000000000e+00 
  884       2.212773956512e-10       3.852762610718e-12       8.697510738569e-12       0.000000000000e+00 
  885       2.195707847025e-10       3.896835301279e-12       8.676745780292e-12       0.000000000000e+00 
  886       2.178702538674e-10       3.940782542959e-12       8.651320524756e-12       0.000000000000e+00 
  887       2.161763847626e-10       3.984582623724e-12       8.621245362979e-12       0.000000000000e+00 
  888       2.144897636932e-10       4.028213646796e-12       8.586530988616e-12       0.000000000000e+00 
  889       2.128109816655e-10       4.071653530144e-12       8.547188399002e-12       0.000000000000e+00 
  890       2.111406343989e-10       4.114880005972e-12       8.503228896197e-12       0.000000000000e+00 
  891       2.094793223391e-10       4.157870620218e-12       8.454664088035e-12       0.000000000000e+00 
  892       2.078276506703e-10       4.200602732044e-12       8.401505889167e-12       0.000000000000e+00 
  893       2.061862293279e-10       4.243053513327e-12       8.343766522104e-12       0.000000000000e+00 
  894       2.045556730107e-10       4.285199948153e-12       8.281458518268e-12       0.000000000000e+00 
  895       2.029365406960e-10       4.327020661516e-12       8.214602581589e-12       0.000000000000e+00 
  896       2.013291530767e-10       4.368501439121e-12       8.143251317778e-12       0.000000000000e+00 
  897       1.997337721710e-10       4.409629796616e-12       8.067465894213e-12       0.000000000000e+00 
  898       1.981506615534e-10       4.450393158313e-12       7.987308214691e-12       0.000000000000e+00 
  899       1.965800863586e-10       4.490778856957e-12       7.902840921645e-12       0.000000000000e+00 
  900       1.950223132846e-10       4.530774133488e-12       7.814127398367e-12       0.000000000000e+00 
  901       1.934776105964e-10       4.570366136813e-12       7.721231771234e-12       0.000000000000e+00 
  902       1.919462481295e-10       4.609541923567e-12       7.624218911925e-12       0.000000000000e+00 
  903       1.904284972933e-10       4.648288457882e-12       7.523154439646e-12       0.000000000000e+00 
  904       1.889246310744e-10       4.686592611153e-12       7.418104723349e-12       0.000000000000e+00 
  905       1.874349240406e-10       4.724441161803e-12       7.309136883960e-12       0.000000000000e+00 
  906       1.859596523439e-10       4.761820795052e-12       7.196318796593e-12       0.000000000000e+00 
  907       1.844990937239e-10       4.798718102681e-12       7.079719092780e-12       0.000000000000e+00 
  908       1.830535275120e-10       4.835119582798e-12       6.959407162685e-12       0.000000000000e+00 
  909       1.816232346340e-10       4.871011639606e-12       6.835453157334e-12       0.000000000000e+00 
  910       1.802084976141e-10       4.906380583168e-12       6.707927990830e-12       0.000000000000e+00 
  911       1.788096005783e-10       4.941212629176e-12       6.576903342580e-12       0.000000000000e+00 
  912       1.774268292578e-10       4.975493898711e-12       6.442451659515e-12       0.000000000000e+00 
  913       1.760604709925e-10       5.009210418017e-12       6.304646158312e-12       0.000000000000e+00 
  914       1.747108147346e-10       5.042348118262e-12       6.163560827615e-12       0.000000000000e+00 
  915       1.733781510518e-10       5.074892835305e-12       6.019270430261e-12       0.000000000000e+00 
  916       1.720627721311e-10       5.106830309466e-12       5.871850505496e-12       0.000000000000e+00 
  917       1.707649717822e-10       5.138146185287e-12       5.721377371202e-12       0.000000000000e+00 
  918       1.694850454406e-10       5.168826011302e-12       5.567928126117e-12       0.000000000000e+00 
  919       1.682232901719e-10       5.198855239803e-12       5.411580652058e-12       0.000000000000e+00 
  920       1.669800046742e-10       5.228219226602e-12       5.252413616140e-12       0.000000000000e+00 
  921       1.657554892827e-10       5.256903230804e-12       5.090506473002e-12       0.000000000000e+00 
  922       1.645500459724e-10       5.284892414569e-12       4.925939467027e-12       0.000000000000e+00 
  923       1.633639783617e-10       5.312171842879e-12       4.758793634565e-12       0.000000000000e+00 
  924       1.621975917163e-10       5.338726483304e-12       4.589150806153e-12       0.000000000000e+00 
  925       1.610511929520e-10       5.364541205771e-12       4.417093608738e-12       0.000000000000e+00 
  926       1.599250906391e-10       5.389600782326e-12       4.242705467901e-12       0.000000000000e+00 
  927       1.588195950047e-10       5.413889886903e-12       4.066070610075e-12       0.000000000000e+00 
  928       1.577350179374e-10       5.437393095089e-12       3.887274064773e-12       0.000000000000e+00 
  929       1.566716729899e-10       5.460094883893e-12       3.706401666802e-12       0.000000000000e+00 
  930       1.556298753829e-10       5.481979631508e-12       3.523540058493e-12       0.000000000000e+00 
  931       1.546099420083e-10       5.503031617082e-12       3.338776691916e-12       0.000000000000e+00 
  932       1.536121914331e-10       5.523235020480e-12       3.152199831109e-12       0.000000000000e+00 
  933       1.526369439024e-10       5.542573922051e-12       2.963898554293e-12       0.000000000000e+00 
  934       1.516844593414e-10       5.561034919957e-12       2.773960397356e-12       0.000000000000e+00 
  935       1.507547502911e-10       5.578615027442e-12       2.582464239433e-12       0.000000000000e+00 
  936       1.498477660549e-10       5.595313898566e-12       2.389487310503e-12       0.000000000000e+00 
  937       1.489634544298e-10       5.611131221965e-12       2.195107541947e-12       0.000000000000e+00 
  938       1.481017617020e-10       5.626066720973e-12       1.999403568443e-12       0.000000000000e+00 
  939       1.472626326414e-10       5.640120153754e-12       1.802454729865e-12       0.000000000000e+00 
  940       1.464460104967e-10       5.653291313423e-12       1.604341073183e-12       0.000000000000e+00 
  941       1.456518369906e-10       5.665580028175e-12       1.405143354355e-12       0.000000000000e+00 
  942       1.448800523142e-10       5.676986161409e-12       1.204943040234e-12       0.000000000000e+00 
  943       1.441305951225e-10       5.687509611856e-12       1.003822310456e-12       0.000000000000e+00 
  944       1.434034025292e-10       5.697150313702e-12       8.018640593464e-13       0.000000000000e+00 
  945       1.426984101016e-10       5.705908236718e-12       5.991518978120e-13       0.000000000000e+00 
  946       1.420155518553e-10       5.713783386382e-12       3.957701552417e-13       0.000000000000e+00 
  947       1.413547602499e-10       5.720775804008e-12       1.918038814036e-13       0.000000000000e+00 
  948       1.407159661831e-10       5.726885566870e-12      -1.266115165692e-14       0.000000000000e+00 
  949       1.400990989864e-10       5.732112788328e-12      -2.175384477194e-13       0.000000000000e+00 
  950       1.395040864194e-10       5.736457617956e-12      -4.227407844902e-13       0.000000000000e+00 
  951       1.389308546654e-10       5.739920241666e-12      -6.281802117051e-13       0.000000000000e+00 
  952       1.383793283257e-10       5.742500881835e-12      -8.337680492309e-13       0.000000000000e+00 
  953       1.378494304153e-10       5.744199797430e-12      -1.039414885168e-12       0.000000000000e+00 
  954       1.373410823572e-10       5.745017284134e-12      -1.245030573951e-12       0.000000000000e+00 
  955       1.368542039776e-10       5.744953674474e-12      -1.450524234454e-12       0.000000000000e+00 
  956       1.363887135010e-10       5.744009337945e-12      -1.655804248089e-12       0.000000000000e+00 
  957       1.359445275451e-10       5.742184681136e-12      -1.860778256912e-12       0.000000000000e+00 
  958       1.355215611156e-10       5.739480147856e-12      -2.065353161719e-12       0.000000000000e+00 
  959       1.351197276013e-10       5.735896219262e-12      -2.269435120157e-12       0.000000000000e+00 
  960       1.347389387691e-10       5.731433413982e-12      -2.472929544816e-12       0.000000000000e+00 
  961       1.343791047587e-10       5.726092288242e-12      -2.675741101340e-12       0.000000000000e+00 
