# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
  173       1.304796223849e+04       2.612418489374e+00       0.000000000000e+00      -1.329323853880e+02       1.420230820913e-08       1.792176491617e-04      -1.880360385016e-06 
  174       1.315232965468e+04       2.620786693938e+00       0.000000000000e+00      -1.338282038663e+02       1.394294919051e-08       1.783569904405e-04      -1.864156992923e-06 
  175       1.325652072154e+04       2.628516562786e+00       0.000000000000e+00      -1.346979687801e+02       1.368870422055e-08       1.774889446399e-04      -1.847661200819e-06 
  176       1.336052038794e+04       2.635602993774e+00       0.000000000000e+00      -1.355411172134e+02       1.343924247557e-08       1.766164234154e-04      -1.830990073506e-06 
  177       1.346431330547e+04       2.642041210723e+00       0.000000000000e+00      -1.363570899565e+02       1.319414593955e-08       1.757424456145e-04      -1.814267897183e-06 
  178       1.356788382416e+04       2.647826769732e+00       0.000000000000e+00      -1.371453316697e+02       1.295290456232e-08       1.748701387306e-04      -1.797626367586e-06 
  179       1.367121598803e+04       2.652955565483e+00       0.000000000000e+00      -1.379052910461e+02       1.271491129315e-08       1.740027403609e-04      -1.781204780130e-06 
  180       1.377429420249e+04       2.657424003131e+00       0.000000000000e+00      -1.386364254168e+02       1.247963190485e-08       1.731431100960e-04      -1.765124629929e-06 
  181       1.387710530449e+04       2.661229516057e+00       0.000000000000e+00      -1.393382146324e+02       1.224715579209e-08       1.722921968092e-04      -1.749409607872e-06 
  182       1.397963664894e+04       2.664370101479e+00       0.000000000000e+00      -1.400101486006e+02       1.201772235422e-08       1.714503918509e-04      -1.734056457035e-06 
  183       1.408187545002e+04       2.666844165450e+00       0.000000000000e+00      -1.406517231225e+02       1.179155217757e-08       1.706179985339e-04      -1.719059635644e-06 
  184       1.418380877930e+04       2.668650529774e+00       0.000000000000e+00      -1.412624400720e+02       1.156884546510e-08       1.697952280854e-04      -1.704411228112e-06 
  185       1.428542356392e+04       2.669788438930e+00       0.000000000000e+00      -1.418418075755e+02       1.134978042120e-08       1.689821955434e-04      -1.690100854946e-06 
  186       1.438670658466e+04       2.670257566988e+00       0.000000000000e+00      -1.423893401917e+02       1.113451159119e-08       1.681789155971e-04      -1.676115581506e-06 
  187       1.448764447415e+04       2.670058024530e+00       0.000000000000e+00      -1.429045590906e+02       1.092316815502e-08       1.673852983727e-04      -1.662439825621e-06 
  188       1.458822371494e+04       2.669190365570e+00       0.000000000000e+00      -1.433869922337e+02       1.071585217468e-08       1.666011451638e-04      -1.649055264070e-06 
  189       1.468843063769e+04       2.667655594473e+00       0.000000000000e+00      -1.438361745535e+02       1.051263679483e-08       1.658261441059e-04      -1.635940737918e-06 
  190       1.478825141927e+04       2.665455172878e+00       0.000000000000e+00      -1.442516481328e+02       1.031356439610e-08       1.650598657960e-04      -1.623072156706e-06 
  191       1.488767208093e+04       2.662591026613e+00       0.000000000000e+00      -1.446329623845e+02       1.011864470072e-08       1.643017588569e-04      -1.610422401513e-06 
  192       1.498667848639e+04       2.659065552617e+00       0.000000000000e+00      -1.449796742313e+02       9.927852829756e-09       1.635511454459e-04      -1.597961226862e-06 
  193       1.508525634001e+04       2.654881625862e+00       0.000000000000e+00      -1.452913482850e+02       9.741127311691e-09       1.628072167080e-04      -1.585655161495e-06 
  194       1.518339118495e+04       2.650042606269e+00       0.000000000000e+00      -1.455675570266e+02       9.558368041683e-09       1.620690281747e-04      -1.573467408001e-06 
  195       1.528106840123e+04       2.644552345629e+00       0.000000000000e+00      -1.458078809852e+02       9.379434191106e-09       1.613354951059e-04      -1.561357741305e-06 
  196       1.537827320396e+04       2.638415194525e+00       0.000000000000e+00      -1.460119089183e+02       9.204142066849e-09       1.606053877780e-04      -1.549282406018e-06 
  197       1.547499064139e+04       2.631636009249e+00       0.000000000000e+00      -1.461792379909e+02       9.032262919871e-09       1.598773267156e-04      -1.537194012639e-06 
  198       1.557120559311e+04       2.624220158722e+00       0.000000000000e+00      -1.463094739553e+02       8.863520702531e-09       1.591497778683e-04      -1.525041432626e-06 
  199       1.566690276816e+04       2.616173531417e+00       0.000000000000e+00      -1.464022313309e+02       8.697589774201e-09       1.584210477320e-04      -1.512769692313e-06 
  200       1.576206670316e+04       2.607502542275e+00       0.000000000000e+00      -1.464571335833e+02       8.534092554662e-09       1.576892784151e-04      -1.500319865698e-06 
  201       1.585668232440e+04       2.598214009832e+00       0.000000000000e+00      -1.464738143300e+02       8.372699689321e-09       1.569528621984e-04      -1.487640785082e-06 
  202       1.595073668262e+04       2.588314763436e+00       0.000000000000e+00      -1.464519206788e+02       8.213451700220e-09       1.562117453578e-04      -1.474725803304e-06 
  203       1.604421733870e+04       2.577812021283e+00       0.000000000000e+00      -1.463911104740e+02       8.056478330190e-09       1.554662539838e-04      -1.461579749260e-06 
  204       1.613711181064e+04       2.566713524189e+00       0.000000000000e+00      -1.462910514744e+02       7.901899284852e-09       1.547166854030e-04      -1.448207451408e-06 
  205       1.622940757339e+04       2.555027542119e+00       0.000000000000e+00      -1.461514215352e+02       7.749823509185e-09       1.539633067610e-04      -1.434613731717e-06 
  206       1.632109205866e+04       2.542762880729e+00       0.000000000000e+00      -1.459719087912e+02       7.600348445784e-09       1.532063535873e-04      -1.420803399515e-06 
  207       1.641215265467e+04       2.529928887899e+00       0.000000000000e+00      -1.457522118388e+02       7.453559274639e-09       1.524460283411e-04      -1.406781245243e-06 
  208       1.650257670605e+04       2.516535460270e+00       0.000000000000e+00      -1.454920399193e+02       7.309528134228e-09       1.516824989399e-04      -1.392552034096e-06 
  209       1.659235151353e+04       2.502593049781e+00       0.000000000000e+00      -1.451911131012e+02       7.168313323780e-09       1.509158972680e-04      -1.378120499576e-06 
  210       1.668146433382e+04       2.488112670203e+00       0.000000000000e+00      -1.448491624628e+02       7.029958486499e-09       1.501463176681e-04      -1.363491336931e-06 
  211       1.676990237941e+04       2.473105903679e+00       0.000000000000e+00      -1.444659302749e+02       6.894491773584e-09       1.493738154136e-04      -1.348669196502e-06 
  212       1.685765281834e+04       2.457584907256e+00       0.000000000000e+00      -1.440411701835e+02       6.761924988858e-09       1.485984051626e-04      -1.333658676966e-06 
  213       1.694470277400e+04       2.441562419424e+00       0.000000000000e+00      -1.435746473922e+02       6.632252713837e-09       1.478200593940e-04      -1.318464318479e-06 
  214       1.703103932498e+04       2.425051766649e+00       0.000000000000e+00      -1.430661388450e+02       6.505451413041e-09       1.470387068242e-04      -1.303090595715e-06 
  215       1.711664950484e+04       2.408066869915e+00       0.000000000000e+00      -1.425154334093e+02       6.381478519390e-09       1.462542308064e-04      -1.287541910805e-06 
  216       1.720152030190e+04       2.390622251254e+00       0.000000000000e+00      -1.419223320576e+02       6.260271499478e-09       1.454664677109e-04      -1.271822586178e-06 
  217       1.728563865909e+04       2.372733040286e+00       0.000000000000e+00      -1.412866480510e+02       6.141746898578e-09       1.446752052869e-04      -1.255936857298e-06 
  218       1.736899147370e+04       2.354414980752e+00       0.000000000000e+00      -1.406082071215e+02       6.025799365162e-09       1.438801810062e-04      -1.239888865298e-06 
  219       1.745156559722e+04       2.335684437055e+00       0.000000000000e+00      -1.398868476546e+02       5.912300654788e-09       1.430810803883e-04      -1.223682649519e-06 
  220       1.753334783513e+04       2.316558400792e+00       0.000000000000e+00      -1.391224208720e+02       5.801098613155e-09       1.422775353074e-04      -1.207322139939e-06 
  221       1.761432494671e+04       2.297054497290e+00       0.000000000000e+00      -1.383147910142e+02       5.692016138151e-09       1.414691222800e-04      -1.190811149513e-06 
  222       1.769448364483e+04       2.277190992145e+00       0.000000000000e+00      -1.374638355231e+02       5.584850120716e-09       1.406553607357e-04      -1.174153366398e-06 
  223       1.777381059577e+04       2.256986797759e+00       0.000000000000e+00      -1.365694452247e+02       5.479370364341e-09       1.398357112676e-04      -1.157352346088e-06 
  224       1.785229285965e+04       2.236460850525e+00       0.000000000000e+00      -1.356315189020e+02       5.375377581116e-09       1.390097528086e-04      -1.140412150540e-06 
  225       1.792991924368e+04       2.215630184381e+00       0.000000000000e+00      -1.346499462477e+02       5.272888042532e-09       1.381777368870e-04      -1.123339350874e-06 
  226       1.800667903557e+04       2.194511746034e+00       0.000000000000e+00      -1.336246241687e+02       5.171970363296e-09       1.373400832010e-04      -1.106141201606e-06 
  227       1.808256157151e+04       2.173123018186e+00       0.000000000000e+00      -1.325554624656e+02       5.072688172822e-09       1.364972048828e-04      -1.088825007082e-06 
  228       1.815755623707e+04       2.151482024564e+00       0.000000000000e+00      -1.314423840025e+02       4.975099799786e-09       1.356495079591e-04      -1.071398117802e-06 
  229       1.823165246804e+04       2.129607334963e+00       0.000000000000e+00      -1.302853248754e+02       4.879257949565e-09       1.347973908048e-04      -1.053867926699e-06 
  230       1.830483975125e+04       2.107518070284e+00       0.000000000000e+00      -1.290842345821e+02       4.785209374496e-09       1.339412435884e-04      -1.036241865342e-06 
  231       1.837710762548e+04       2.085233907567e+00       0.000000000000e+00      -1.278390761915e+02       4.692994536888e-09       1.330814477117e-04      -1.018527400088e-06 
  232       1.844844568226e+04       2.062775085035e+00       0.000000000000e+00      -1.265498265125e+02       4.602647264733e-09       1.322183752414e-04      -1.000732028172e-06 
  233       1.851884356674e+04       2.040162407125e+00       0.000000000000e+00      -1.252164762635e+02       4.514194400045e-09       1.313523883349e-04      -9.828632737378e-07 
  234       1.858829097855e+04       2.017417249533e+00       0.000000000000e+00      -1.238390302415e+02       4.427655439772e-09       1.304838386573e-04      -9.649286838069e-07 
  235       1.865677767267e+04       1.994561564247e+00       0.000000000000e+00      -1.224175074918e+02       4.343042169211e-09       1.296130667933e-04      -9.469358241898e-07 
  236       1.872429346023e+04       1.971617884583e+00       0.000000000000e+00      -1.209519414768e+02       4.260358287870e-09       1.287404016507e-04      -9.288922753358e-07 
  237       1.879082820940e+04       1.948609330229e+00       0.000000000000e+00      -1.194423802454e+02       4.179599027710e-09       1.278661598572e-04      -9.108056281233e-07 
  238       1.885637184625e+04       1.925559612279e+00       0.000000000000e+00      -1.178888866026e+02       4.100750763706e-09       1.269906451505e-04      -8.926834795904e-07 
  239       1.892091435558e+04       1.902493038269e+00       0.000000000000e+00      -1.162915382782e+02       4.023790616666e-09       1.261141477610e-04      -8.745334286055e-07 
  240       1.898444578176e+04       1.879434517219e+00       0.000000000000e+00      -1.146504280966e+02       3.948686048237e-09       1.252369437877e-04      -8.563630714774e-07 
  241       1.904695622964e+04       1.856409564666e+00       0.000000000000e+00      -1.129656641458e+02       3.875394448056e-09       1.243592945667e-04      -8.381799975065e-07 
  242       1.910843586534e+04       1.833444307707e+00       0.000000000000e+00      -1.112373699468e+02       3.803862712952e-09       1.234814460332e-04      -8.199917844752e-07 
  243       1.916887491713e+04       1.810565490033e+00       0.000000000000e+00      -1.094656846226e+02       3.734026818168e-09       1.226036280759e-04      -8.018059940787e-07 
  244       1.922826367629e+04       1.787800476967e+00       0.000000000000e+00      -1.076507630679e+02       3.665811380520e-09       1.217260538847e-04      -7.836301672958e-07 
  245       1.928659249795e+04       1.765177260503e+00       0.000000000000e+00      -1.057927761181e+02       3.599129213436e-09       1.208489192916e-04      -7.654718197000e-07 
  246       1.934385180193e+04       1.742724464344e+00       0.000000000000e+00      -1.038919107187e+02       3.533880873820e-09       1.199724021036e-04      -7.473384367102e-07 
  247       1.940003207362e+04       1.720471348938e+00       0.000000000000e+00      -1.019483700944e+02       3.469954200658e-09       1.190966614299e-04      -7.292374687819e-07 
  248       1.945512386484e+04       1.698447816517e+00       0.000000000000e+00      -9.996237391847e+01       3.407223845334e-09       1.182218370010e-04      -7.111763265383e-07 
  249       1.950911779463e+04       1.676684416135e+00       0.000000000000e+00      -9.793415848219e+01       3.345550793564e-09       1.173480484811e-04      -6.931623758415e-07 
