# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
  166       7.065954883801e+03       1.111646072626e+00       0.000000000000e+00      -5.674894710691e+01       2.246187295103e-08       1.998016074110e-04      -1.263350709474e-06 
  167       7.109805429332e+03       1.105605649032e+00       0.000000000000e+00      -5.654901994286e+01       2.224810410344e-08       1.982831066248e-04      -1.248791936593e-06 
  168       7.153352527314e+03       1.099275750228e+00       0.000000000000e+00      -5.632012850328e+01       2.203754195859e-08       1.967776286195e-04      -1.233946989034e-06 
  169       7.196587428229e+03       1.092670208557e+00       0.000000000000e+00      -5.606201625383e+01       2.183032846444e-08       1.952853340995e-04      -1.218823330443e-06 
  170       7.239501163687e+03       1.085803586406e+00       0.000000000000e+00      -5.577443854222e+01       2.162655879509e-08       1.938061919663e-04      -1.203428357774e-06 
  171       7.282084542126e+03       1.078691186350e+00       0.000000000000e+00      -5.545716284684e+01       2.142627792972e-08       1.923399705538e-04      -1.187769385175e-06 
  172       7.324328144491e+03       1.071349061291e+00       0.000000000000e+00      -5.510996902545e+01       2.122947713154e-08       1.908862287378e-04      -1.171853627583e-06 
  173       7.366222319936e+03       1.063794024596e+00       0.000000000000e+00      -5.473264956381e+01       2.103609032545e-08       1.894443069192e-04      -1.155688184006e-06 
  174       7.407757181503e+03       1.056043660242e+00       0.000000000000e+00      -5.432500982436e+01       2.084599037344e-08       1.880133178824e-04      -1.139280020507e-06 
  175       7.448922601821e+03       1.048116332955e+00       0.000000000000e+00      -5.388686829488e+01       2.065898524640e-08       1.865921375282e-04      -1.122635952878e-06 
  176       7.489708208791e+03       1.040031198347e+00       0.000000000000e+00      -5.341805683710e+01       2.047481409129e-08       1.851793954804e-04      -1.105762629007e-06 
  177       7.530103381279e+03       1.031808213063e+00       0.000000000000e+00      -5.291842093544e+01       2.029314319247e-08       1.837734655673e-04      -1.088666510948e-06 
  178       7.570097244802e+03       1.023468144913e+00       0.000000000000e+00      -5.238781994558e+01       2.011356182604e-08       1.823724561776e-04      -1.071353856679e-06 
  179       7.609678667225e+03       1.015032583023e+00       0.000000000000e+00      -5.182612734320e+01       1.993557800595e-08       1.809742004908e-04      -1.053830701560e-06 
  180       7.648836995759e+03       1.006523486434e+00       0.000000000000e+00      -5.123322743017e+01       1.975876126901e-08       1.795768810633e-04      -1.036103615108e-06 
  181       7.687564342486e+03       9.979617686186e-01       0.000000000000e+00      -5.060900464110e+01       1.958320595041e-08       1.781810080849e-04      -1.018182112434e-06 
  182       7.725853472658e+03       9.893686196681e-01       0.000000000000e+00      -4.995335386235e+01       1.940913266760e-08       1.767876574159e-04      -1.000076493259e-06 
  183       7.763697078137e+03       9.807659660885e-01       0.000000000000e+00      -4.926618413196e+01       1.923674621279e-08       1.753978537798e-04      -9.817970806844e-07 
  184       7.801087775814e+03       9.721764792438e-01       0.000000000000e+00      -4.854741887527e+01       1.906623413838e-08       1.740125675320e-04      -9.633542098838e-07 
  185       7.838018106037e+03       9.636235837960e-01       0.000000000000e+00      -4.779699614050e+01       1.889776530107e-08       1.726327113801e-04      -9.447582165840e-07 
  186       7.874480531023e+03       9.551314661456e-01       0.000000000000e+00      -4.701486883441e+01       1.873148836404e-08       1.712591370574e-04      -9.260194253369e-07 
  187       7.910467433284e+03       9.467250828725e-01       0.000000000000e+00      -4.620100495787e+01       1.856753025698e-08       1.698926319469e-04      -9.071481375806e-07 
  188       7.945971114047e+03       9.384301691762e-01       0.000000000000e+00      -4.535538784148e+01       1.840599459330e-08       1.685339156590e-04      -8.881546194913e-07 
  189       7.980983791673e+03       9.302732473165e-01       0.000000000000e+00      -4.447801638120e+01       1.824696004412e-08       1.671836365604e-04      -8.690490896245e-07 
  190       8.015497600077e+03       9.222816350541e-01       0.000000000000e+00      -4.356890527393e+01       1.809047866864e-08       1.658423682549e-04      -8.498417063467e-07 
  191       8.049504587153e+03       9.144834540910e-01       0.000000000000e+00      -4.262808525315e+01       1.793657420034e-08       1.645106060172e-04      -8.305425550570e-07 
  192       8.082996713190e+03       9.069076385114e-01       0.000000000000e+00      -4.165560332450e+01       1.778524028864e-08       1.631887631781e-04      -8.111616351986e-07 
  193       8.115965849294e+03       8.995839432218e-01       0.000000000000e+00      -4.065152300143e+01       1.763643869541e-08       1.618771674617e-04      -7.917088470608e-07 
  194       8.148403775810e+03       8.925429523919e-01       0.000000000000e+00      -3.961592454075e+01       1.749009744607e-08       1.605760572754e-04      -7.721939783702e-07 
  195       8.180302180739e+03       8.858160878951e-01       0.000000000000e+00      -3.854890517832e+01       1.734610893465e-08       1.592855779515e-04      -7.526266906730e-07 
  196       8.211652658165e+03       8.794356177488e-01       0.000000000000e+00      -3.745057936457e+01       1.720432798243e-08       1.580057779406e-04      -7.330165055061e-07 
  197       8.242446706668e+03       8.734346645555e-01       0.000000000000e+00      -3.632107900021e+01       1.706456984966e-08       1.567366049581e-04      -7.133727903597e-07 
  198       8.272675727752e+03       8.678472139426e-01       0.000000000000e+00      -3.516055367174e+01       1.692660819994e-08       1.554779020815e-04      -6.937047444283e-07 
  199       8.302331024258e+03       8.627081230039e-01       0.000000000000e+00      -3.396917088714e+01       1.679017301678e-08       1.542294038013e-04      -6.740213841530e-07 
  200       8.331403798792e+03       8.580531287391e-01       0.000000000000e+00      -3.274711631143e+01       1.665494847185e-08       1.529907320223e-04      -6.543315285536e-07 
  201       8.359885722308e+03       8.539177039672e-01       0.000000000000e+00      -3.149458178706e+01       1.652066151282e-08       1.517615657028e-04      -6.346433017399e-07 
  202       8.387770688416e+03       8.503335164377e-01       0.000000000000e+00      -3.021172795143e+01       1.638736646135e-08       1.505421786042e-04      -6.149626122245e-07 
  203       8.415053181487e+03       8.473317327729e-01       0.000000000000e+00      -2.889871940033e+01       1.625519657466e-08       1.493329511747e-04      -5.952944824269e-07 
  204       8.441727717856e+03       8.449441532638e-01       0.000000000000e+00      -2.755573686146e+01       1.612427613985e-08       1.481341993515e-04      -5.756434972247e-07 
  205       8.467788845925e+03       8.432032169053e-01       0.000000000000e+00      -2.618297739388e+01       1.599471976790e-08       1.469461718945e-04      -5.560137838722e-07 
  206       8.493231146270e+03       8.421420064297e-01       0.000000000000e+00      -2.478065458757e+01       1.586663166923e-08       1.457690476862e-04      -5.364089916660e-07 
  207       8.518049231748e+03       8.417942533414e-01       0.000000000000e+00      -2.334899876292e+01       1.574010491062e-08       1.446029330003e-04      -5.168322713577e-07 
  208       8.542237747600e+03       8.421943429508e-01       0.000000000000e+00      -2.188825717022e+01       1.561522065334e-08       1.434478587369e-04      -4.972862543151e-07 
  209       8.565791371560e+03       8.433773194088e-01       0.000000000000e+00      -2.039869418920e+01       1.549204737238e-08       1.423037776253e-04      -4.777730314298e-07 
  210       8.588704813958e+03       8.453788907410e-01       0.000000000000e+00      -1.888059152849e+01       1.537064005634e-08       1.411705613941e-04      -4.582941317739e-07 
  211       8.610972817827e+03       8.482354338818e-01       0.000000000000e+00      -1.733424842519e+01       1.525103938817e-08       1.400479979086e-04      -4.388505010023e-07 
  212       8.632590159009e+03       8.519839997088e-01       0.000000000000e+00      -1.575998184434e+01       1.513327090619e-08       1.389357882764e-04      -4.194424795047e-07 
  213       8.653551646260e+03       8.566623180769e-01       0.000000000000e+00      -1.415812667842e+01       1.501734414553e-08       1.378335439190e-04      -4.000697803032e-07 
  214       8.673852121356e+03       8.623088028526e-01       0.000000000000e+00      -1.252903594689e+01       1.490325175957e-08       1.367407836116e-04      -3.807314666989e-07 
  215       8.693486459200e+03       8.689625569484e-01       0.000000000000e+00      -1.087308099567e+01       1.479096862136e-08       1.356569304909e-04      -3.614259296652e-07 
  216       8.712449567925e+03       8.766633773566e-01       0.000000000000e+00      -9.190651696656e+00       1.468045090472e-08       1.345813090286e-04      -3.421508649891e-07 
  217       8.730736389002e+03       8.854517601841e-01       0.000000000000e+00      -7.482156647238e+00       1.457163514490e-08       1.335131419739e-04      -3.229032501599e-07 
  218       8.748341897346e+03       8.953689056863e-01       0.000000000000e+00      -5.748023369798e+00       1.446443727861e-08       1.324515472627e-04      -3.036793210056e-07 
  219       8.765261101420e+03       9.064567233013e-01       0.000000000000e+00      -3.988698511218e+00       1.435875166317e-08       1.313955348941e-04      -2.844745480765e-07 
  220       8.781489043342e+03       9.187578366843e-01       0.000000000000e+00      -2.204648042390e+00       1.425445007476e-08       1.303440037743e-04      -2.652836127767e-07 
  221       8.797020798991e+03       9.323155887418e-01       0.000000000000e+00      -3.963574577262e-01       1.415138068535e-08       1.292957385283e-04      -2.461003832433e-07 
  222       8.811851478111e+03       9.471740466658e-01       0.000000000000e+00       1.435668025337e+00       1.404936701832e-08       1.282494062786e-04      -2.269178899725e-07 
  223       8.825976224419e+03       9.633780069681e-01       0.000000000000e+00       3.290903266828e+00       1.394820688253e-08       1.272035533913e-04      -2.077283011942e-07 
  224       8.839390600074e+03       9.809709773244e-01       0.000000000000e+00       5.168827903761e+00       1.384772751728e-08       1.261569823703e-04      -1.885253316093e-07 
  225       8.852091766338e+03       9.999889675245e-01       0.000000000000e+00       7.069002626200e+00       1.374796124983e-08       1.251099299047e-04      -1.693117794350e-07 
  226       8.864077379037e+03       1.020466309011e+00       0.000000000000e+00       8.990997419736e+00       1.364899015130e-08       1.240629956453e-04      -1.500926653484e-07 
  227       8.875345212040e+03       1.042437642397e+00       0.000000000000e+00       1.093436696790e+01       1.355089144480e-08       1.230167714502e-04      -1.308728552368e-07 
  228       8.885893158276e+03       1.065937917686e+00       0.000000000000e+00       1.289865051192e+01       1.345373716114e-08       1.219718407315e-04      -1.116570520021e-07 
  229       8.895719230756e+03       1.091002394489e+00       0.000000000000e+00       1.488337171053e+01       1.335759378635e-08       1.209287777944e-04      -9.244978726750e-08 
  230       8.904821563593e+03       1.117666642237e+00       0.000000000000e+00       1.688803849972e+01       1.326252190113e-08       1.198881471673e-04      -7.325541298737e-08 
  231       8.913198413027e+03       1.145966540405e+00       0.000000000000e+00       1.891214295252e+01       1.316857581197e-08       1.188505029233e-04      -5.407809295893e-08 
  232       8.920848158440e+03       1.175938278723e+00       0.000000000000e+00       2.095516113877e+01       1.307580317407e-08       1.178163879939e-04      -3.492179423658e-08 
  233       8.927769303381e+03       1.207618357398e+00       0.000000000000e+00       2.301655298489e+01       1.298424460585e-08       1.167863334741e-04      -1.579027844866e-08 
  234       8.933960476586e+03       1.241043587326e+00       0.000000000000e+00       2.509576213369e+01       1.289393329494e-08       1.157608579185e-04       3.312906983432e-09 
  235       8.939420432996e+03       1.276251090315e+00       0.000000000000e+00       2.719221580409e+01       1.280489459578e-08       1.147404666299e-04       2.238443772370e-08 
  236       8.944148054785e+03       1.313278299296e+00       0.000000000000e+00       2.930532465095e+01       1.271714561851e-08       1.137256509384e-04       4.142122149751e-08 
  237       8.948142352373e+03       1.352162958547e+00       0.000000000000e+00       3.143448262482e+01       1.263069480925e-08       1.127168874734e-04       6.042040716527e-08 
  238       8.951402465451e+03       1.392943123904e+00       0.000000000000e+00       3.357906683170e+01       1.254554152168e-08       1.117146374260e-04       7.937939389354e-08 
  239       8.953927664003e+03       1.435657162979e+00       0.000000000000e+00       3.573843739283e+01       1.246167557969e-08       1.107193458033e-04       9.829584042380e-08 
  240       8.955717349322e+03       1.480343755382e+00       0.000000000000e+00       3.791193730449e+01       1.237907683128e-08       1.097314406750e-04       1.171676744388e-07 
  241       8.956771055037e+03       1.527041892932e+00       0.000000000000e+00       4.009889229774e+01       1.229771469339e-08       1.087513324104e-04       1.359931020266e-07 
  242       8.957088448130e+03       1.575790879878e+00       0.000000000000e+00       4.229861069821e+01       1.221754768781e-08       1.077794129077e-04       1.547706172418e-07 
  243       8.956669329958e+03       1.626630333116e+00       0.000000000000e+00       4.451038328587e+01       1.213852296788e-08       1.068160548151e-04       1.734990117648e-07 
  244       8.955513637273e+03       1.679600182402e+00       0.000000000000e+00       4.673348315481e+01       1.206057583609e-08       1.058616107426e-04       1.921773846585e-07 
  245       8.953621443245e+03       1.734740670575e+00       0.000000000000e+00       4.896716557301e+01       1.198362925242e-08       1.049164124664e-04       2.108051522224e-07 
  246       8.950992958481e+03       1.792092353771e+00       0.000000000000e+00       5.121066784214e+01       1.190759333330e-08       1.039807701239e-04       2.293820579446e-07 
  247       8.947628532047e+03       1.851696101638e+00       0.000000000000e+00       5.346320915729e+01       1.183236484130e-08       1.030549714011e-04       2.479081825510e-07 
  248       8.943528652488e+03       1.913593097558e+00       0.000000000000e+00       5.572399046680e+01       1.175782666523e-08       1.021392807111e-04       2.663839541523e-07 
  249       8.938693948850e+03       1.977824838862e+00       0.000000000000e+00       5.799219433196e+01       1.168384729074e-08       1.012339383644e-04       2.848101584889e-07 
