# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:gr.fac. D             16:gr.fac. f          
       5.926382912628e+13       2.152070077862e-25       7.821654435247e-09       7.577735986500e+21       1.910636450125e+04       3.223950389797e-10       1.132316321027e+18       4.515331196589e-09       3.394203725628e+43       4.631884434876e+32       1.055201172820e+33       4.339565124443e-08       2.348004542330e+43       5.742208268109e+43       1.469118079246e-05       1.911420820753e+00 
       5.885186606383e+13       2.182304510386e-25       7.876224117354e-09       7.472751303439e+21       1.910636450125e+04       3.246518042525e-10       1.124445204594e+18       4.546938514965e-09       3.300806178969e+43       4.535960913602e+32       1.033348595630e+33       4.339565124443e-08       2.283395025187e+43       5.584201204304e+43       1.488706320303e-05       1.886270546796e+00 
       5.844276669695e+13       2.212963706453e-25       7.930793799460e-09       7.369221115981e+21       1.910636450125e+04       3.269243668823e-10       1.116628802974e+18       4.578767084569e-09       3.209978631764e+43       4.442023910355e+32       1.011948572078e+33       4.339565124443e-08       2.220563353713e+43       5.430541985622e+43       1.508294561359e-05       1.861773526708e+00 
       5.803651111912e+13       2.244053633564e-25       7.985363481566e-09       7.267125273021e+21       1.910636450125e+04       3.292128374505e-10       1.108866735823e+18       4.610818454161e-09       3.121650365911e+43       4.350032285551e+32       9.909917300522e+32       4.339565124443e-08       2.159460607324e+43       5.281110973378e+43       1.527882802416e-05       1.837904635340e+00 
       5.763307956218e+13       2.275580343062e-25       8.043571142480e-09       7.166443902633e+21       1.910636450125e+04       3.315173273126e-10       1.101158625445e+18       4.643094183340e-09       3.035752609244e+43       4.259945751581e+32       9.704688915321e+32       4.339565124443e-08       2.100039211576e+43       5.135791820959e+43       1.547471043473e-05       1.814640019703e+00 
       5.723245239542e+13       2.307549971302e-25       8.098140824586e-09       7.067157408206e+21       1.910636450125e+04       3.338379486038e-10       1.093504096767e+18       4.675595842623e-09       2.952218481982e+43       4.171724855167e+32       9.503710685678e+32       4.339565124443e-08       2.042252901117e+43       4.994471383236e+43       1.567059284529e-05       1.791957019457e+00 
       5.683461012454e+13       2.339968740848e-25       8.156348485500e-09       6.969246464625e+21       1.910636450125e+04       3.361748142440e-10       1.085902777326e+18       4.708325013521e-09       2.870982944664e+43       4.085330960086e+32       9.306894593446e+32       4.339565124443e-08       1.986056683671e+43       4.857039628469e+43       1.586647525586e-05       1.769834093291e+00 
       5.643953339081e+13       2.372842961689e-25       8.210918167606e-09       6.872692014514e+21       1.910636450125e+04       3.385280379438e-10       1.078354297245e+18       4.741283288615e-09       2.791982747503e+43       4.000726230246e+32       9.114154443279e+32       4.339565124443e-08       1.931406805003e+43       4.723389552637e+43       1.606235766642e-05       1.748250750690e+00 
       5.604720297002e+13       2.406179032457e-25       8.269125828519e-09       6.777475264524e+21       1.910636450125e+04       3.408977342094e-10       1.070858289221e+18       4.774472271635e-09       2.715156381141e+43       3.917873613119e+32       8.925405824886e+32       4.339565124443e-08       1.878260714853e+43       4.593417096123e+43       1.625824007699e-05       1.727187488633e+00 
       5.565759977162e+13       2.439983441684e-25       8.327333489433e-09       6.683577681674e+21       1.910636450125e+04       3.432840183488e-10       1.063414388501e+18       4.807893577536e-09       2.640444028762e+43       3.836736823511e+32       8.740566076061e+32       4.339565124443e-08       1.826577033810e+43       4.467021062698e+43       1.645412248756e-05       1.706625732816e+00 
       5.527070483775e+13       2.474262769056e-25       8.385541150346e-09       6.590980989750e+21       1.910636450125e+04       3.456870064773e-10       1.056022232871e+18       4.841548832579e-09       2.567787519515e+43       3.757280327675e+32       8.559554246484e+32       4.339565124443e-08       1.776315521086e+43       4.344103040725e+43       1.665000489812e-05       1.686547783019e+00 
       5.488649934236e+13       2.509023686698e-25       8.443748811260e-09       6.499667165739e+21       1.910636450125e+04       3.481068155226e-10       1.048681462633e+18       4.875439674407e-09       2.497130283223e+43       3.679469327743e+32       8.382291062264e+32       4.339565124443e-08       1.727437043195e+43       4.224567326539e+43       1.684588730869e-05       1.666936762286e+00 
       5.450496459022e+13       2.544272960473e-25       8.501956472173e-09       6.409618436328e+21       1.910636450125e+04       3.505435632313e-10       1.041391720589e+18       4.909567752127e-09       2.428417306339e+43       3.603269746492e+32       8.208698891228e+32       4.339565124443e-08       1.679903543475e+43       4.108320849931e+43       1.704176971926e-05       1.647776569616e+00 
       5.412608201611e+13       2.580017451294e-25       8.563802111894e-09       6.320817274440e+21       1.910636450125e+04       3.529973681739e-10       1.034152652024e+18       4.943934726392e-09       2.361595089109e+43       3.528648212418e+32       8.038701708915e+32       4.339565124443e-08       1.633678012461e+43       3.995273101686e+43       1.723765212982e-05       1.629051835871e+00 
       5.374983318382e+13       2.616264116467e-25       8.622009772807e-09       6.233246395826e+21       1.910636450125e+04       3.554683497511e-10       1.026963904692e+18       4.978542269476e-09       2.296611603922e+43       3.455572045119e+32       7.872225065286e+32       4.339565124443e-08       1.588724459072e+43       3.885336063107e+43       1.743353454039e-05       1.610747882659e+00 
       5.337619978533e+13       2.653020011039e-25       8.683855412528e-09       6.146888755697e+21       1.910636450125e+04       3.579566281994e-10       1.019825128790e+18       5.013392065362e-09       2.233416254799e+43       3.384009240984e+32       7.709196052117e+32       4.339565124443e-08       1.545007882582e+43       3.778424137492e+43       1.762941695096e-05       1.592850683963e+00 
       5.300516363985e+13       2.690292289174e-25       8.745701052248e-09       6.061727545413e+21       1.910636450125e+04       3.604623245967e-10       1.012735976951e+18       5.048485809819e-09       2.171959837999e+43       3.313928459181e+32       7.549543271071e+32       4.339565124443e-08       1.502494245373e+43       3.674454083481e+43       1.782529936152e-05       1.575346830293e+00 
       5.263670669300e+13       2.728088205545e-25       8.803908713162e-09       5.977746189201e+21       1.910636450125e+04       3.629855608689e-10       1.005696104222e+18       5.083825210488e-09       2.112194503709e+43       3.245299007922e+32       7.393196802423e+32       4.339565124443e-08       1.461150446435e+43       3.573344950251e+43       1.802118177209e-05       1.558223495181e+00 
       5.227081101589e+13       2.766415116744e-25       8.865754352883e-09       5.894928340940e+21       1.910636450125e+04       3.655264597950e-10       9.987051680455e+17       5.119411986961e-09       2.054073718789e+43       3.178090831033e+32       7.240088174448e+32       4.339565124443e-08       1.420944295589e+43       3.475018014482e+43       1.821706418265e-05       1.541468403835e+00 
       5.190745880426e+13       2.805280482719e-25       8.927599992603e-09       5.813257880971e+21       1.910636450125e+04       3.680851450136e-10       9.917628282478e+17       5.155247870869e-09       1.997552230540e+43       3.112274494782e+32       7.090150333426e+32       4.339565124443e-08       1.381844488425e+43       3.379396719067e+43       1.841294659322e-05       1.525069803795e+00 
       5.154663237761e+13       2.844691868221e-25       8.993083611131e-09       5.732718912963e+21       1.910636450125e+04       3.706617410287e-10       9.848687470187e+17       5.191334605965e-09       1.942586031473e+43       3.047821174992e+32       6.943317614278e+32       4.339565124443e-08       1.343820581931e+43       3.286406613504e+43       1.860882900379e-05       1.509016437439e+00 
       5.118831417836e+13       2.884656944277e-25       9.054929250851e-09       5.653295760820e+21       1.910636450125e+04       3.732563732159e-10       9.780225888964e+17       5.227673948207e-09       1.889132325043e+43       2.984702644417e+32       6.799525711813e+32       4.339565124443e-08       1.306842970789e+43       3.195975295930e+43       1.880471141435e-05       1.493297516216e+00 
       5.083248677097e+13       2.925183489687e-25       9.116774890572e-09       5.574972965626e+21       1.910636450125e+04       3.758691678284e-10       9.712240207511e+17       5.264267665844e-09       1.837149492327e+43       2.922891260382e+32       6.658711652559e+32       4.339565124443e-08       1.270882864324e+43       3.108032356747e+43       1.900059382492e-05       1.477902696461e+00 
       5.047913284108e+13       2.966279392534e-25       9.182258509099e-09       5.497735282641e+21       1.910636450125e+04       3.785002520032e-10       9.644727117687e+17       5.301117539504e-09       1.786597059621e+43       2.862359952674e+32       6.520813767185e+32       4.339565124443e-08       1.235912264085e+43       3.022509323800e+43       1.919647623549e-05       1.462822056701e+00 
       5.012823519472e+13       3.007952651719e-25       9.247742127627e-09       5.421567678329e+21       1.910636450125e+04       3.811497537672e-10       9.577683334347e+17       5.338225362280e-09       1.737435666928e+43       2.803082211686e+32       6.385771663497e+32       4.339565124443e-08       1.201903942050e+43       2.939339609070e+43       1.939235864605e-05       1.448046076331e+00 
       4.977977675741e+13       3.050211378523e-25       9.309587767348e-09       5.346455327434e+21       1.910636450125e+04       3.838178020436e-10       9.511105595181e+17       5.375592939816e-09       1.689627037309e+43       2.745032076812e+32       6.253526199987e+32       4.339565124443e-08       1.168831419426e+43       2.858458456825e+43       1.958824105662e-05       1.433565615568e+00 
       4.943374057340e+13       3.093063798180e-25       9.375071385875e-09       5.272383610097e+21       1.910636450125e+04       3.865045266579e-10       9.444990660557e+17       5.413222090394e-09       1.643133947086e+43       2.688184125072e+32       6.124019459929e+32       4.339565124443e-08       1.136668946028e+43       2.779802893202e+43       1.978412346719e-05       1.419371896602e+00 
       4.909010980477e+13       3.136518251480e-25       9.440555004403e-09       5.199338109004e+21       1.910636450125e+04       3.892100583445e-10       9.379335313363e+17       5.451114645027e-09       1.597920196853e+43       2.632513459981e+32       5.997194726020e+32       4.339565124443e-08       1.105391480235e+43       2.703311677174e+43       1.998000587775e-05       1.405456485851e+00 
       4.874886773065e+13       3.180583196395e-25       9.506038622931e-09       5.127304606587e+21       1.910636450125e+04       3.919345287529e-10       9.314136358851e+17       5.489272447542e-09       1.553950583298e+43       2.577995700647e+32       5.872996455537e+32       4.339565124443e-08       1.074974669490e+43       2.628925252872e+43       2.017588828832e-05       1.391811277251e+00 
       4.840999774643e+13       3.225267209721e-25       9.575160220265e-09       5.056269082251e+21       1.910636450125e+04       3.946780704541e-10       9.249390624480e+17       5.527697354674e-09       1.511190871789e+43       2.524606971089e+32       5.751370256013e+32       4.339565124443e-08       1.045394831341e+43       2.556585703212e+43       2.037177069889e-05       1.378428476508e+00 
       4.807348336289e+13       3.270578988750e-25       9.640643838793e-09       4.986217709648e+21       1.910636450125e+04       3.974408169473e-10       9.185094959761e+17       5.566391236156e-09       1.469607769722e+43       2.472323889785e+32       5.632262861416e+32       4.339565124443e-08       1.016628934998e+43       2.486236704801e+43       2.056765310945e-05       1.365300586256e+00 
       4.773930820545e+13       3.316527352963e-25       9.709765436128e-09       4.917136853987e+21       1.910636450125e+04       4.002229026660e-10       9.121246236109e+17       5.605355974809e-09       1.429168900597e+43       2.421123559428e+32       5.515622108823e+32       4.339565124443e-08       9.886545834072e+42       2.417823484084e+43       2.076353552002e-05       1.352420392046e+00 
       4.740745601336e+13       3.363121245744e-25       9.775249054655e-09       4.849013069376e+21       1.910636450125e+04       4.030244629846e-10       9.057841346682e+17       5.644593466632e-09       1.389842778812e+43       2.370983556903e+32       5.401396915570e+32       4.339565124443e-08       9.614499958080e+42       2.351292774698e+43       2.095941793059e-05       1.339780949130e+00 
       4.707791063888e+13       3.410369736126e-25       9.844370651990e-09       4.781833096208e+21       1.910636450125e+04       4.058456342255e-10       8.994877206238e+17       5.684105620898e-09       1.351598785147e+43       2.321881923462e+32       5.289537256887e+32       4.339565124443e-08       9.349939907763e+42       2.286592775999e+43       2.115530034115e-05       1.327375569971e+00 
       4.675065604656e+13       3.458282020548e-25       9.913492249325e-09       4.715583858579e+21       1.910636450125e+04       4.086865536651e-10       8.932350750981e+17       5.723894360244e-09       1.314407142922e+43       2.273797155111e+32       5.179994143986e+32       4.339565124443e-08       9.092659697326e+42       2.223673112729e+43       2.135118275172e-05       1.315197812449e+00 
       4.642567631237e+13       3.506867424655e-25       9.982613846660e-09       4.650252461745e+21       1.910636450125e+04       4.115473595407e-10       8.870258938412e+17       5.763961620765e-09       1.278238894819e+43       2.226708193188e+32       5.072719602607e+32       4.339565124443e-08       8.842459009040e+42       2.162484795796e+43       2.154706516229e-05       1.303241468699e+00 
       4.610295562301e+13       3.556135405103e-25       1.005173544399e-08       4.585826189608e+21       1.910636450125e+04       4.144281910575e-10       8.808598747182e+17       5.804309352110e-09       1.243065880330e+43       2.180594415147e+32       4.967666652008e+32       4.339565124443e-08       8.599143037272e+42       2.102980184129e+43       2.174294757285e-05       1.291500554567e+00 
