# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:(.)rho_tot            16:(.)p_tot              17:(.)p_tot_prime        18:gr.fac. D             19:gr.fac. f          
       2.909267879260e+13       8.930348394141e-25       1.593070919625e-08       1.826112280846e+21       1.344542322610e+04       4.621583086918e-10       3.911633791475e+17       9.198046642006e-09       1.971123882428e+42       6.150721677990e+31       3.693172749189e+32       4.066036797913e-08       1.363562179397e+42       3.334686062256e+42       3.334686062256e+42       1.111562020608e+42      -2.790856175501e+50       1.254337440008e-05       8.099240766280e-01 
       2.889044567289e+13       9.055810858728e-25       1.604348653927e-08       1.800812663734e+21       1.344542322610e+04       4.653934168526e-10       3.884442692626e+17       9.262432968498e-09       1.916884906320e+42       6.023343957317e+31       3.616689378380e+32       4.066036797913e-08       1.326041343123e+42       3.242926249864e+42       3.242926249864e+42       1.080975416481e+42      -2.695194447638e+50       1.261424092211e-05       8.053739413669e-01 
       2.868961834448e+13       9.183035945479e-25       1.615444489289e-08       1.775863556628e+21       1.344542322610e+04       4.686511707706e-10       3.857440608368e+17       9.327269999275e-09       1.864138412016e+42       5.898604152092e+31       3.541789931857e+32       4.066036797913e-08       1.289552959328e+42       3.153691371758e+42       3.153691371758e+42       1.051230457115e+42      -2.602811701421e+50       1.268510744415e-05       8.008746456058e-01 
       2.849018703523e+13       9.312048417475e-25       1.626904122531e-08       1.751260103435e+21       1.344542322610e+04       4.719317289660e-10       3.830626224794e+17       9.392560889267e-09       1.812843331229e+42       5.776447632682e+31       3.468441607508e+32       4.066036797913e-08       1.254068618251e+42       3.066911949884e+42       3.066911949884e+42       1.022303983160e+42      -2.513595543725e+50       1.275597396619e-05       7.964253420199e-01 
       2.829214204094e+13       9.442873385689e-25       1.638181856833e-08       1.726997515343e+21       1.344542322610e+04       4.752352510687e-10       3.803998237134e+17       9.458308815490e-09       1.762959725735e+42       5.656820900803e+31       3.396612282531e+32       4.066036797913e-08       1.219560691869e+42       2.982520418001e+42       2.982520418001e+42       9.941734725349e+41      -2.427437433904e+50       1.282684048823e-05       7.920252020095e-01 
       2.809547372487e+13       9.575536313882e-25       1.649641490076e-08       1.703071069883e+21       1.344542322610e+04       4.785618978262e-10       3.777555349686e+17       9.524516977196e-09       1.714448756285e+42       5.539671566088e+31       3.326270499370e+32       4.066036797913e-08       1.186002312400e+42       2.900451069073e+42       2.900451069073e+42       9.668170228948e+41      -2.344232551744e+50       1.289770701027e-05       7.876734151861e-01 
       2.790017251725e+13       9.710063023553e-25       1.661283022258e-08       1.679476110014e+21       1.344542322610e+04       4.819118311110e-10       3.751296275756e+17       9.591188596034e-09       1.667272652358e+42       5.424948323141e+31       3.257385451935e+32       4.066036797913e-08       1.153367351371e+42       2.820640004109e+42       2.820640004109e+42       9.402133345762e+41      -2.263879669936e+50       1.296857353230e-05       7.833691888744e-01 
       2.770622891484e+13       9.846479698967e-25       1.672924554441e-08       1.656208043216e+21       1.344542322610e+04       4.852852139288e-10       3.725219737593e+17       9.658326916203e-09       1.621394682758e+42       5.312600929072e+31       3.189926972111e+32       4.066036797913e-08       1.121630399283e+42       2.743025082413e+42       2.743025082413e+42       9.143416940136e+41      -2.186281030922e+50       1.303944005434e-05       7.791117476314e-01 
       2.751363348048e+13       9.984812892255e-25       1.684566086624e-08       1.633262340594e+21       1.344542322610e+04       4.886822104263e-10       3.699324466328e+17       9.725935204614e-09       1.576779127011e+42       5.202580181489e+31       3.123865516546e+32       4.066036797913e-08       1.090766745826e+42       2.667545873201e+42       2.667545873201e+42       8.891819576124e+41      -2.111342227967e+50       1.311030657638e-05       7.749003327801e-01 
       2.732237684258e+13       1.012508952858e-24       1.696389517747e-08       1.610634535998e+21       1.344542322610e+04       4.921029858992e-10       3.673609201915e+17       9.794016751044e-09       1.533391247558e+42       5.094837896952e+31       3.059172153716e+32       4.066036797913e-08       1.060752360635e+42       2.594143608550e+42       2.594143608550e+42       8.647145360644e+41      -2.038972090297e+50       1.318117309842e-05       7.707342019596e-01 
       2.713244969472e+13       1.026733691136e-24       1.708212948870e-08       1.588320225156e+21       1.344542322610e+04       4.955477068005e-10       3.648072693063e+17       9.862574868299e-09       1.491197262704e+42       4.989326889873e+31       2.995818551247e+32       4.066036797913e-08       1.031563874585e+42       2.522761137639e+42       2.522761137639e+42       8.409203790965e+41      -1.969082572186e+50       1.325203962046e-05       7.666126286879e-01 
       2.694384279515e+13       1.041158272762e-24       1.720218278933e-08       1.566315064811e+21       1.344542322610e+04       4.990165407481e-10       3.622713697183e+17       9.931612892374e-09       1.450164320318e+42       4.886000951846e+31       2.933776963514e+32       4.066036797913e-08       1.003178561594e+42       2.453342882254e+42       2.453342882254e+42       8.177809606372e+41      -1.901588645836e+50       1.332290614250e-05       7.625349019404e-01 
       2.675654696639e+13       1.055785505336e-24       1.732223608997e-08       1.544614771882e+21       1.344542322610e+04       5.025096565334e-10       3.597530980321e+17       1.000113418262e-08       1.410260472253e+42       4.784814831415e+31       2.873020219486e+32       4.066036797913e-08       9.755743209271e+41       2.385834793515e+42       2.385834793515e+42       7.952782643932e+41      -1.836408197936e+50       1.339377266453e-05       7.585003257405e-01 
       2.657055309472e+13       1.070618235900e-24       1.744410838000e-08       1.523215122625e+21       1.344542322610e+04       5.060272241291e-10       3.572523317101e+17       1.007114212189e-08       1.371454649472e+42       4.685724214252e+31       2.813521710829e+32       4.066036797913e-08       9.487296599923e+41       2.320184309792e+42       2.320184309792e+42       7.733947698213e+41      -1.773461929755e+50       1.346463918657e-05       7.545082187638e-01 
       2.638585212982e+13       1.085659351496e-24       1.756598067004e-08       1.502111951814e+21       1.344542322610e+04       5.095694146980e-10       3.547689490666e+17       1.014164011674e-08       1.333716637859e+42       4.588685703756e+31       2.755255380251e+32       4.066036797913e-08       9.226236776033e+41       2.256340315783e+42       2.256340315783e+42       7.521134384873e+41      -1.712673260676e+50       1.353550570861e-05       7.505579139544e-01 
       2.620243508423e+13       1.100911779725e-24       1.768967194948e-08       1.481301151932e+21       1.344542322610e+04       5.131364006009e-10       3.523028292618e+17       1.021263159756e-08       1.297017054692e+42       4.493656802039e+31       2.698195710088e+32       4.066036797913e-08       8.972360477073e+41       2.194253102714e+42       2.194253102714e+42       7.314177007997e+41      -1.653968235021e+50       1.360637223065e-05       7.466487581534e-01 
       2.602029303299e+13       1.116378489318e-24       1.781336322892e-08       1.460778672364e+21       1.344542322610e+04       5.167283554051e-10       3.498538522957e+17       1.028412001874e-08       1.261327325767e+42       4.400595891321e+31       2.642317711136e+32       4.066036797913e-08       8.725470035592e+41       2.133874329634e+42       2.133874329634e+42       7.112914431087e+41      -1.597275432080e+50       1.367723875269e-05       7.427801117390e-01 
       2.583941711320e+13       1.132062490714e-24       1.793705450837e-08       1.440540518619e+21       1.344542322610e+04       5.203454538929e-10       3.474218990027e+17       1.035610885887e-08       1.226619663150e+42       4.309462215700e+31       2.587596911698e+32       4.066036797913e-08       8.485373223306e+41       2.075156985783e+42       2.075156985783e+42       6.917189951603e+41      -1.542525879220e+50       1.374810527473e-05       7.389513482773e-01 
       2.565979852354e+13       1.147966836646e-24       1.806256477721e-08       1.420582751543e+21       1.344542322610e+04       5.239878720701e-10       3.450068510454e+17       1.042860162088e-08       1.192867043543e+42       4.220215863304e+31       2.534009346875e+32       4.066036797913e-08       8.251883101437e+41       2.018055353982e+42       2.018055353982e+42       6.726851178955e+41      -1.489652967969e+50       1.381897179677e-05       7.351618541845e-01 
       2.548142852387e+13       1.164094622733e-24       1.818989403546e-08       1.400901486559e+21       1.344542322610e+04       5.276557871746e-10       3.426085909090e+17       1.050160183222e-08       1.160043187238e+42       4.132817748814e+31       2.481531548063e+32       4.066036797913e-08       8.024817875160e+41       1.962524975044e+42       1.962524975044e+42       6.541749915848e+41      -1.438592372987e+50       1.388983831881e-05       7.314110283987e-01 
       2.530429843483e+13       1.180448988088e-24       1.831722329371e-08       1.381492892908e+21       1.344542322610e+04       5.313493776849e-10       3.402270018957e+17       1.057511304504e-08       1.128122537665e+42       4.047229596340e+31       2.430140532680e+32       4.066036797913e-08       7.804000752055e+41       1.908522613154e+42       1.908522613154e+42       6.361742042902e+41      -1.389281973798e+50       1.396070484085e-05       7.276982820626e-01 
       2.512839963736e+13       1.197033115921e-24       1.844455255195e-08       1.362353192901e+21       1.344542322610e+04       5.350688233286e-10       3.378619681189e+17       1.064913883635e-08       1.097080241484e+42       3.963413922666e+31       2.379813794100e+32       4.066036797913e-08       7.589259804461e+41       1.856006222208e+42       1.856006222208e+42       6.186687406435e+41      -1.341661779225e+50       1.403157136289e-05       7.240230382147e-01 
       2.495372357236e+13       1.213850234166e-24       1.857370079961e-08       1.343478661191e+21       1.344542322610e+04       5.388143050919e-10       3.355133744974e+17       1.072368280820e-08       1.066892129242e+42       3.881334020830e+31       2.330529291795e+32       4.066036797913e-08       7.380427835613e+41       1.804934913075e+42       1.804934913075e+42       6.016449709344e+41      -1.295673854396e+50       1.410243788493e-05       7.203847314910e-01 
       2.478026174018e+13       1.230903616105e-24       1.870466803666e-08       1.324865624039e+21       1.344542322610e+04       5.425860052276e-10       3.331811067502e+17       1.079874858786e-08       1.037534696549e+42       3.800953944048e+31       2.282265441682e+32       4.066036797913e-08       7.177342249460e+41       1.755268921761e+42       1.755268921761e+42       5.850896404983e+41      -1.251262250263e+50       1.417330440697e-05       7.167828078344e-01 
