# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   89       3.012668107117e-10       8.095782025809e-14      -2.112149211370e-12       2.504713343847e-16       1.263551095877e-11       1.707388726253e-12      -9.490935571037e-15 
   90       3.049721646675e-10       8.297400547555e-14      -2.193949901977e-12       2.561530679221e-16       1.227149313280e-11       1.668764504777e-12      -9.372034052825e-15 
   91       3.087095635481e-10       8.498731457822e-14      -2.276435517920e-12       2.619000443575e-16       1.192103820051e-11       1.631450513801e-12      -9.244701376009e-15 
   92       3.124779135452e-10       8.699619218680e-14      -2.359552882653e-12       2.677123491984e-16       1.158281431416e-11       1.595317467768e-12      -9.102286808076e-15 
   93       3.162761544050e-10       8.899902147016e-14      -2.443246161139e-12       2.735901478619e-16       1.125556753924e-11       1.560243879958e-12      -8.939312818931e-15 
   94       3.201043055624e-10       9.099396464201e-14      -2.527451394402e-12       2.795339310093e-16       1.093913215112e-11       1.526218800340e-12      -8.757002337288e-15 
   95       3.239625565442e-10       9.297910009130e-14      -2.612101190583e-12       2.855443063864e-16       1.063355811743e-11       1.493253059434e-12      -8.558557841015e-15 
   96       3.278509405431e-10       9.495247106049e-14      -2.697126387463e-12       2.916219258884e-16       1.033880000948e-11       1.461347613016e-12      -8.347496307873e-15 
   97       3.317693273486e-10       9.691208588593e-14      -2.782456056514e-12       2.977674866781e-16       1.005471336286e-11       1.430493156335e-12      -8.127657613620e-15 
   98       3.357174162781e-10       9.885591823818e-14      -2.868017506943e-12       3.039817323036e-16       9.781051037971e-12       1.400669738322e-12      -7.903212930111e-15 
   99       3.396947291066e-10       1.007819073623e-13      -2.953736289740e-12       3.102654538161e-16       9.517459580678e-12       1.371846375804e-12      -7.678673123393e-15 
  100       3.437006029987e-10       1.026879583181e-13      -3.039536201726e-12       3.166194908876e-16       9.263475582852e-12       1.343980667720e-12      -7.458897151811e-15 
  101       3.477341834380e-10       1.045719422207e-13      -3.125339289599e-12       3.230447329291e-16       9.018522042974e-12       1.317018409330e-12      -7.249100464104e-15 
  102       3.517944171588e-10       1.064316964804e-13      -3.211065853982e-12       3.295421202079e-16       8.781904726719e-12       1.290893206432e-12      -7.054863397509e-15 
  103       3.558800450761e-10       1.082650250437e-13      -3.296634453469e-12       3.361126449655e-16       8.552808527543e-12       1.265526089576e-12      -6.882139575855e-15 
  104       3.599898517629e-10       1.100697846134e-13      -3.381964618463e-12       3.427572576046e-16       8.330480593245e-12       1.240843717024e-12      -6.735878288073e-15 
  105       3.641234674870e-10       1.118441560585e-13      -3.466985401486e-12       3.494765684081e-16       8.114815717712e-12       1.216836615033e-12      -6.615661593721e-15 
  106       3.682806618426e-10       1.135864102870e-13      -3.551627994817e-12       3.562711074228e-16       7.905843610289e-12       1.193508122399e-12      -6.519490766807e-15 
  107       3.724610926804e-10       1.152948267098e-13      -3.635823157251e-12       3.631414158661e-16       7.703547623454e-12       1.170856324921e-12      -6.445112935603e-15 
